5 ,0.5, 0.0
13 ,0.2, 0.0
21 ,0.1, 0.0
29 ,0.1, 0.0
37 ,0.0, 0.0
45 ,0.0, 0.0
53 ,0.0, 0.0
61 ,0.0, 0.0
69 ,0.2, 0.0
77 ,0.4, 0.0
84 ,0.5, 0.0
92 ,0.6, 0.0
99 ,0.7, 0.0
107 ,0.7, 0.0
115 ,0.8, 0.0
123 ,0.8, 0.0
130 ,0.9, 0.0
137 ,0.9, 0.0
145 ,0.9, 0.0
153 ,1.0, 0.0
162 ,1.0, 0.0
171 ,1.0, 0.0
179 ,1.1, 0.0
187 ,1.1, 0.0
194 ,1.1, 0.0
202 ,1.1, 0.0
209 ,1.1, 0.0
217 ,1.2, 0.0
224 ,1.2, 0.0
232 ,1.2, 0.0
239 ,1.2, 0.0
246 ,1.2, 0.0
254 ,1.2, 0.0
263 ,1.2, 0.0
272 ,1.3, 0.0
282 ,1.3, 0.0
290 ,1.3, 0.0
298 ,1.3, 0.0
306 ,1.3, 0.0
313 ,1.3, 0.0
320 ,1.3, 0.0
328 ,1.3, 0.0
335 ,1.3, 0.0
342 ,1.3, 0.0
349 ,1.3, 0.0
357 ,1.3, 0.0
365 ,1.3, 0.0
375 ,1.3, 0.0
384 ,1.3, 0.0
393 ,1.4, 0.0
401 ,1.4, 0.0
409 ,1.4, 0.0
416 ,1.4, 0.0
423 ,1.4, 0.0
430 ,1.4, 0.0
437 ,1.4, 0.0
445 ,1.4, 0.0
452 ,1.4, 0.0
459 ,1.4, 0.0
466 ,1.4, 0.0
474 ,1.4, 0.0
483 ,1.4, 0.0
494 ,1.4, 0.0
505 ,1.4, 0.0
514 ,1.4, 0.0
522 ,1.4, 0.0
529 ,1.4, 0.0
536 ,1.4, 0.0
543 ,1.4, 0.0
550 ,1.4, 0.0
557 ,1.4, 0.0
564 ,1.4, 0.0
571 ,1.4, 0.0
579 ,1.4, 0.0
588 ,1.4, 0.0
597 ,1.4, 0.0
606 ,1.5, 0.0
623 ,1.5, 0.0
631 ,1.5, 0.0
640 ,1.5, 0.0
648 ,1.5, 0.0
655 ,1.5, 0.0
663 ,1.5, 0.0
670 ,1.5, 0.0
677 ,1.5, 0.0
684 ,1.5, 0.0
692 ,1.5, 0.0
700 ,1.5, 0.0
709 ,1.5, 0.0
718 ,1.5, 0.0
726 ,1.5, 0.0
734 ,1.5, 0.0
742 ,1.5, 0.0
751 ,1.5, 0.0
760 ,1.5, 0.0
768 ,1.5, 0.0
776 ,1.5, 0.0
784 ,1.5, 0.0
791 ,1.5, 0.0
799 ,1.5, 0.0
810 ,1.5, 0.0
820 ,1.5, 0.0
828 ,1.5, 0.0
836 ,1.5, 0.0
844 ,1.6, 0.0
852 ,1.8, 0.0
861 ,1.9, 0.0
869 ,2.0, 0.0
878 ,2.1, 0.0
886 ,2.3, 0.0
894 ,2.4, 0.0
901 ,2.5, 0.0
910 ,2.6, 0.0
919 ,2.7, 0.0
927 ,2.8, 0.0
936 ,2.9, 0.0
944 ,3.1, 0.0
956 ,3.2, 0.0
964 ,3.3, 0.0
